Path,URL,Size in bytes (optional but recommended),MD5 Hash (optional but recommended),Filter Terms (optional),Overwrite (optional),Comments (optional)
docs/AtariLynx/Manuals/Shadow of the Beast.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FShadow%20of%20the%20Beast.pdf,624862,1b105e0ea4451bc6113b38b2a2353c7d,,,Shadow of the Beast.pdf
docs/AtariLynx/Manuals/Shanghai.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FShanghai.pdf,1633954,ccd69b55c60060d83c91670863731e4f,,,Shanghai.pdf
docs/AtariLynx/Manuals/Steel Talons.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FSteel%20Talons.pdf,713145,0abc7098e0a4f6f0cff1c5433b41e2ad,,,Steel Talons.pdf
docs/AtariLynx/Manuals/Super Asteroids + Missile Command.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FSuper%20Asteroids%20%2B%20Missile%20Command.pdf,752698,07b6c0b98e955209727594ce4a2bd8f9,,,Super Asteroids + Missile Command.pdf
docs/AtariLynx/Manuals/Super Off-Road.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FSuper%20Off-Road.pdf,77105,6237e4ddb9f5ea7ea6a7b2606fe8bcd0,,,Super Off-Road.pdf
docs/AtariLynx/Manuals/Super Skweek.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FSuper%20Skweek.pdf,2480368,a285cb9d1b7a1dccd5702737c7b1ca32,,,Super Skweek.pdf
docs/AtariLynx/Manuals/Switchblade II.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FSwitchblade%20II.pdf,516726,742a2173c98696adc0e73aa9df103bd2,,,Switchblade II.pdf
docs/AtariLynx/Manuals/Todd's Adventures in Slime World.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FTodd%27s%20Adventures%20in%20Slime%20World.pdf,1485685,e05b66be4a809ed7dad81d1cf35d3f95,,,Todd's Adventures in Slime World.pdf
docs/AtariLynx/Manuals/Toki.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FToki.pdf,601472,447668fb8429b8389268b4bec6b89f59,,,Toki.pdf
docs/AtariLynx/Manuals/Tournament Cyberball 2072.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FTournament%20Cyberball%202072.pdf,2618249,11b89536ab99740d3ffbe167b02c7227,,,Tournament Cyberball 2072.pdf
docs/AtariLynx/Manuals/Turbo Sub.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FTurbo%20Sub.pdf,2296583,a87a1ca23f0cefb4b91377adf7515090,,,Turbo Sub.pdf
docs/AtariLynx/Manuals/Viking Child.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FViking%20Child.pdf,2457708,c30bb0f5e080abb881710e7b8e98ea6e,,,Viking Child.pdf
docs/AtariLynx/Manuals/Warbirds.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FWarbirds.pdf,1813798,9eff99b9cc6a81d90faacf26011a5047,,,Warbirds.pdf
docs/AtariLynx/Manuals/World Class Soccer.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FWorld%20Class%20Soccer.pdf,581972,9d1ef9d298a3ec0543875e719ab65814,,,World Class Soccer.pdf
docs/AtariLynx/Manuals/Xenophobe.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FXenophobe.pdf,1612835,4ff3da1999b5cd2dc8a58a351f2051e2,,,Xenophobe.pdf
docs/AtariLynx/Manuals/Xybots.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FXybots.pdf,2270011,4bdcd4b7267d10a9f25b79c6d70e84e3,,,Xybots.pdf
docs/AtariLynx/Manuals/Zarlor Mercenary.pdf,https://archive.org/download/mister-manuals/1989_Atari%20Lynx.zip/1989_Atari%20Lynx%2FZarlor%20Mercenary.pdf,1313425,f395ebf1703455ae571aff15beb5ba6d,,,Zarlor Mercenary.pdf
